homo (eV),lumo (eV),vertical_excitation_energy (eV),dipole_moment_norm_S0 (D),dipole_moment_norm_S1 (D),dipole_moment_norm_T1 (D),0-0_S1 (eV),0-0_T1 (eV),adiabatic_T1-S0 (kcal/mol),adiabatic_S1-S0 (kcal/mol),reduction_S0 (kcal/mol),oxidation_S0 (kcal/mol),lumo-homo (eV)
-5.81643381,-4.007148739,1.113200049,11.59930057,12.37280002,20.56350001,0.786612156,0.245296497,5.796300633,18.8604105,-105.2244742,123.05828,1.809285071
-7.030605864,-3.98537963,2.195000096,4.219553889,4.386307464,8.171485472,1.789703274,1.205362912,27.51689716,41.51285789,-104.6936016,148.6713148,3.045226234
-6.641210927,-3.885513842,1.878200082,10.32833658,11.1124617,11.64407555,,0.855388294,19.6341291,30.4686995,-102.1208147,133.5690557,2.755697085
-6.28419754,-4.117082739,1.477300065,10.43409898,,26.99138845,,0.620971998,13.55168436,,-108.0526572,130.6768667,2.167114801
-6.007185628,-3.670271777,1.61120007,0.681457453,2.114605538,8.903232715,1.231935796,0.638222928,14.52934339,28.91875226,-97.89893411,125.7785315,2.336913851
-5.820243404,-3.556800296,1.546900068,7.321896205,8.51796234,16.20212552,1.149225158,0.566985151,11.96596912,25.86592098,-94.70616832,120.1817787,2.263443108
-6.900263324,-3.867010099,2.2813001,3.585790472,3.77080688,5.302264374,1.881890091,1.156667592,26.62269683,43.80263824,-101.2968953,146.8672264,3.033253225
-7.732115402,-4.175042992,2.687800118,2.910140428,3.084366883,9.641821203,2.302001693,1.516838861,34.64288936,53.36022782,-109.9012988,165.9146346,3.55707241
-5.451801234,-3.391082954,1.36970006,8.760336725,9.778851846,19.6450575,,0.563397602,12.64869891,25.24343205,-92.22374271,114.0108552,2.06071828
-7.117954414,-3.934766451,2.363100103,4.868166235,4.300921136,14.02725752,1.850434309,1.560195851,35.77177805,42.43843367,-102.9980722,149.2875286,3.183187963
-6.13344646,-3.876261971,1.554100068,10.86872287,11.61259683,17.66071556,,0.583506273,13.59184494,27.81057137,-102.1270897,128.9298817,2.257184489
-7.385986569,-3.898575307,2.675500117,7.837389352,7.932485172,9.106161728,2.288039407,1.280895734,28.62507805,52.69757831,-102.8098195,156.7655534,3.487411262
-7.833069645,-3.99735264,2.694900118,7.029079216,6.714673857,15.20248235,2.185055092,1.937271922,43.88546942,51.37039678,-105.2307493,168.9975863,3.835717005
-7.9264047,-4.011774674,2.73420012,6.46551535,6.168058724,13.34138306,1.867232662,1.857661474,42.50118457,44.35233612,-104.9910408,166.4505273,3.914630026
-7.708441496,-3.990277679,2.757900121,11.03590873,10.64745954,16.42838812,2.344092472,1.587975656,36.07674743,54.32219911,-104.1464137,165.3040684,3.718163817
-7.714155887,-4.2340917,2.694100118,9.179216494,9.167341702,15.88773104,,1.512110611,34.4778545,52.15666555,-110.7823214,163.4359741,3.480064187
-7.950350719,-4.087966556,2.728300119,3.616260892,3.191547313,6.839503896,2.445586798,1.750034727,39.32849907,56.5385609,-106.7593612,171.239676,3.862384163
-7.215915405,-3.885785956,2.473000108,6.493664471,6.251720674,10.24401621,1.99646937,1.155071781,26.355378,46.5260273,-101.5842945,152.5618706,3.330129449
-8.018107071,-4.380761072,2.160200094,10.1034,9.891272122,8.021868852,1.405716092,1.296165948,29.17163839,32.64050814,-115.2131624,170.6655053,3.637345999
-7.733203857,-4.30592976,2.51980011,10.2525735,9.980848287,2.916535512,2.017590281,1.637351288,37.83942021,47.42399267,-111.907445,164.3282919,3.427274097
-7.325577291,-4.073272407,2.477500108,2.705118175,2.705614444,6.658621318,2.054650682,1.298532794,29.60336458,47.37441946,-106.3558729,158.0670071,3.252304884
-7.007476186,-4.218853324,2.013200088,9.081488159,,13.8116455,,0.609760743,13.91375706,,-109.5103606,149.3973427,2.788622862
-5.723915097,-3.780750005,1.428500062,9.723000098,9.795629101,26.07414809,,0.327453659,7.208823392,23.97460885,-99.22925319,118.249051,1.943165092
-7.683134907,-3.834084322,2.553700112,3.729103363,,9.052041015,,1.206300861,27.71770004,,-100.6254607,146.9651178,3.849050585
-6.016437499,-3.596256806,1.623200071,11.04347969,10.79050821,19.10566086,1.244212652,0.816061038,18.53598835,28.86604151,-96.21030739,127.2192921,2.420180693
-6.130453207,-3.695034138,1.702300074,3.197960788,4.010465939,10.6517444,,0.689432308,15.75612348,30.57788606,-98.11165966,128.0049334,2.435419069
-6.213175822,-3.738572356,1.860300081,12.20284948,11.89978499,21.95047723,1.519905215,0.804905458,17.39454948,35.83390144,-99.48590437,132.2343441,2.474603466
-5.93970139,-3.973134506,1.38330006,17.74911403,16.62298161,29.80434859,1.038691317,0.414979627,9.947272668,24.59709778,-104.4432255,125.9121909,1.966566884
-6.452363907,-3.758708782,2.018700088,9.56616099,9.10200935,17.67464359,1.644580731,0.93928644,20.21833998,37.023031,-99.99983424,136.7197784,2.693655125
-7.857015665,-4.654507617,2.398300105,0.368504138,0.428539321,4.407300414,,1.076664484,24.72636464,41.99164726,-119.8128034,167.2524838,3.202508048
-7.107886201,-3.610406727,2.688000118,8.278145669,8.541455568,10.07168493,,1.47483591,32.46919819,51.03844452,-96.77694802,151.2472393,3.497479474
-6.981353255,-4.033271669,2.2804001,10.27111795,10.53835498,13.60284689,1.897457449,1.168044401,27.02555761,43.56230229,-104.9991984,143.1937887,2.948081586
-7.503539757,-4.219941779,2.417000106,5.041908859,5.924735732,6.391787933,1.986731155,0.928172221,20.94876046,46.31330174,-109.5680915,159.6389171,3.283597978
-8.110081557,-4.138035506,2.73630012,2.168983621,2.65845308,7.041283247,,1.702025678,39.26951322,57.33800737,-107.6880745,174.5773964,3.972046051
-7.868716561,-4.103204932,2.171400095,7.146871604,8.462201137,7.858920967,,1.293792026,29.08566966,32.16548383,-109.014001,167.7682962,3.765511629
-6.971285042,-4.074632976,2.164200095,9.287299617,8.683120524,17.25755616,1.787030061,1.093279539,25.41285948,41.88434322,-105.2627522,150.290288,2.896652066
-8.212940597,-4.188920799,2.814100123,9.476031423,7.486332743,6.13379628,,1.473771128,34.01287033,57.15477474,-111.0634454,161.0464198,4.024019798
-6.828969492,-4.22919365,1.955500086,12.49176062,12.6840921,23.89883176,1.585672889,0.943163518,21.84735334,37.0719767,-109.0397289,145.2959439,2.599775842
-7.848308021,-3.959256699,2.764000121,10.13215133,9.754400204,17.32285488,2.260051813,1.928938979,43.25356786,52.18741349,-104.1802992,168.8733396,3.889051322
-7.093192053,-3.393531979,2.717100119,2.66827412,3.587266075,9.44788098,,1.506464792,33.75810167,46.61513357,-92.36744227,143.6217499,3.699660074
-7.349251197,-3.806328708,2.648100116,2.809032891,2.845274895,7.347820078,2.179811917,1.484359895,34.05867848,50.40340541,-100.0619576,155.8512728,3.542922489
-7.230881667,-3.842247738,2.411000105,4.985348025,5.123486527,2.428679911,1.996028945,1.506019342,34.30528952,46.09241858,-101.1883363,157.5932378,3.388633929
-7.22543939,-3.832723753,2.414600106,9.302799945,9.48038433,7.864783179,,1.533635906,35.25031807,46.4287634,-100.4817612,158.4460225,3.392715637
-7.362040549,-4.268378047,2.2794001,3.687612617,4.803207792,5.473286832,,0.903652586,19.90521299,43.14751884,-110.9078232,156.6726821,3.093662502
-7.001489681,-3.741293495,2.334800102,3.588650117,3.787386089,5.049614475,1.953697239,1.326077792,30.48501473,45.30991485,-98.6651226,150.1283907,3.260196186
-7.721230847,-4.250418532,2.554700112,10.6791,10.54590015,3.377000038,2.041228323,1.650005943,37.69697567,47.65115093,-110.6737623,163.3562804,3.470812315
-7.134009132,-3.689591861,2.545400111,5.740686814,5.472137931,8.985128795,2.055772371,1.181646883,27.56584286,48.33639076,-97.08568244,151.1543679,3.444417271
-6.600393848,-4.049054273,1.759100077,3.97292044,,10.76892408,,0.845191643,19.2362884,,-106.1964856,,2.551339575
-6.902984463,-3.767144312,2.366900103,9.58038512,5.402001342,15.27721434,,1.296140369,29.60022704,39.79222822,-99.40495571,146.0125592,3.135840151
-6.933189102,-3.459383533,2.586200113,7.664632737,8.132145171,13.09432538,2.190495093,1.572681497,35.37393735,50.46741132,-92.64480125,149.3672223,3.473805569
-7.047476924,-4.202798606,2.029000089,6.882760712,6.529823502,11.55863606,1.501135936,0.840295499,20.06836533,35.89790736,-109.2637496,146.1920267,2.844678318
-6.936726582,-3.655305514,2.411800105,9.623157582,9.41102294,5.862092204,2.044439929,1.331720889,30.79312165,47.62542306,-96.78761567,148.5282428,3.281421068
-7.498641708,-3.996536298,2.121600093,3.799481934,4.524088737,,1.44686905,,,33.19271606,-106.2222135,159.3132399,3.50210541
-6.593863115,-3.833812208,2.107000092,5.805984022,6.028129214,13.8849146,1.741520125,0.981987908,20.97825338,39.044865,-101.4807555,139.0635245,2.760050907
-7.848035907,-3.965787431,2.768700121,3.793541659,2.742354116,4.386721213,,1.656127689,37.91095623,57.13971452,-104.128216,168.0946009,3.882248476
-7.918785511,-4.188648685,2.74640012,3.772785425,4.400602896,10.87260291,,1.608232112,38.04838071,58.77374796,-109.2286091,170.6460525,3.730136826
-7.877968432,-3.799253748,2.765100121,1.995764761,1.006290018,6.006106567,1.949927725,2.101818902,48.13747041,46.14324681,-100.4315604,164.6269861,4.078714684
-7.929125838,-3.652584376,2.760500121,0.968501162,0.619901815,5.837400055,2.205353189,2.165241297,49.39437093,51.12378574,-96.66713394,170.1308676,4.276541462
-5.98977034,-3.842247738,1.60300007,16.47014308,15.72223059,27.95583984,,0.588734396,13.5679996,29.65858538,-100.8952896,127.2977308,2.147522602
-6.945162112,-3.692313,2.488000109,5.834944299,6.032175968,11.51246625,,1.325398323,30.81006439,47.75029735,-97.40006445,146.2510126,3.252849112
-6.260523634,-3.700476416,1.750600077,5.153224732,,14.41695452,,0.884731964,19.81359667,,-99.62332884,128.2396218,2.560047218
-8.057291467,-4.083884848,2.611100114,5.273228545,4.856101451,1.909103059,2.025935551,1.702871952,39.1076159,47.34241651,-106.711043,173.8538785,3.973406619
-6.047186365,-3.351082216,1.922100084,2.973201031,3.546206733,8.74276481,,0.8462352,19.68934989,34.7219555,-89.33280875,127.0385695,2.696104149
-7.656195634,-3.666734297,2.75200012,0.767605928,1.409690211,5.618974085,,1.646662752,37.28532976,51.39612465,-96.91186245,160.0154225,3.989461337
-6.378893164,-3.893677258,1.696800074,6.997387571,,22.63885484,,0.938186284,20.38211983,,-102.8186047,133.5420728,2.485215906
-6.083649623,-3.645781529,1.717100075,10.71472338,11.37448481,17.33959833,1.365537896,0.724194582,16.12196123,30.92489854,-96.81522607,126.1707246,2.437868094
-7.927221041,-3.890684005,2.648700116,4.069564404,4.422671485,8.844003963,2.386219061,1.640394229,37.45412968,55.19820168,-102.2023908,168.9411105,4.036537036
-5.459148309,-3.369313845,1.36980006,6.230752585,,16.24345496,,0.551135335,12.60728332,,-91.65019949,114.6954675,2.089834464
-7.473607232,-4.322256591,2.319800101,6.596886333,7.730578341,8.854569795,1.911529143,0.956152874,21.43507993,44.10886263,-112.4063147,158.3694664,3.151350641
-6.321749253,-3.692040886,1.885400082,5.447851233,6.30015253,18.71587372,,1.218223558,28.27116298,37.15355287,-98.01314075,137.7488932,2.629708367
-8.120966111,-3.882792703,2.75460012,4.080887366,4.357918547,8.354357874,1.958904243,2.082492369,47.69633158,46.35471734,-102.5481483,167.9747467,4.238173408
-7.069790261,-3.700476416,2.482100109,7.579100164,8.128804152,10.25672996,2.097200689,1.387672941,31.80403865,48.70411104,-97.41386965,152.0466857,3.369313845
-6.939719834,-3.685782267,2.196500096,2.556977348,4.863166554,3.442977708,,1.388452003,30.83328222,34.29587689,-97.88324638,,3.253937567
-7.578643183,-4.10374916,2.267300099,3.768160115,,16.01857804,,0.917759512,20.93495526,,-106.4361941,145.8086187,3.474894023
-6.038750836,-3.563058915,1.863200081,6.602063504,7.574558919,17.12714743,,0.798264519,18.69914069,35.65004131,-93.24720989,124.9558672,2.475691921
-7.294556311,-4.207424541,2.367500104,8.798320809,8.591593364,11.30355225,1.979138275,1.22908852,28.08667533,45.94495396,-109.6728855,155.8970809,3.08713177
-7.557146188,-3.811498871,2.758000121,5.131417642,5.266705731,11.79936113,2.397488188,1.682855257,37.46667986,55.4297525,-100.259623,161.9418751,3.745647317
-7.269249722,-4.011774674,2.434100106,7.134081204,7.385787875,10.59354783,1.980711869,1.196106687,27.35186229,46.35471734,-104.760745,154.0076513,3.257475048
-6.695361586,-3.777484639,2.05690009,2.66364227,4.76884294,11.59400534,1.333289908,0.799649579,18.82150495,31.58190046,-98.7347761,129.3277224,2.917876947
-6.73372964,-3.647686326,2.213700097,3.458098034,3.522639446,3.869336248,1.858050094,1.192338726,25.97197,41.8686555,-99.39303304,143.5652741,3.086043314
-5.583504344,-3.631087381,1.285400056,13.68187781,15.88561395,22.49288221,,0.408308211,8.943885777,22.77606666,-95.69386748,115.1930821,1.952416963
-6.709511507,-3.782654802,2.247200098,3.695203234,4.272417332,12.51030947,1.86402133,1.107549407,25.49506316,43.42801536,-100.0142669,142.7652001,2.926856705
-6.267870708,-3.902112788,1.754100077,9.892147563,9.833372161,22.72382858,1.377856051,0.702729152,15.88099777,32.38134693,-102.3737008,130.8983774,2.36575792
-6.694817358,-4.058850372,1.771300077,3.406527022,,20.53619332,,1.115316353,24.11266083,,-106.781324,140.1001694,2.635966986
-7.71932605,-4.00089012,2.637700115,5.439350757,4.65462024,10.75265103,2.116379013,1.577430047,36.30829825,49.30024458,-104.4940537,165.139661,3.71843593
-8.038243497,-3.976127758,2.757400121,5.511140991,5.614680748,4.959973911,1.858971271,2.10403527,47.71641187,43.47884359,-104.9176223,166.5176708,4.062115739
-6.882031695,-3.787008624,2.340300102,2.032144446,2.343847207,5.98924556,1.944101454,1.19444516,27.64428149,45.44733933,-99.37860033,147.3077378,3.095023071
-7.673883035,-4.17068917,2.692700118,2.880605551,3.108585513,7.228730097,2.290888794,1.539711392,35.13234638,52.53568099,-108.4467329,166.3338106,3.503193865
-7.024891473,-4.045516793,2.193300096,6.756587542,7.343565076,12.6547772,1.733787616,1.270178529,28.88737682,39.84431146,-105.7980174,150.4239474,2.97937468
-6.26025152,-3.766600084,1.730500076,3.921955357,6.005989007,10.04990067,,0.650726288,13.01767421,31.27944112,-99.17528741,128.11412,2.493651436
-6.314946406,-3.94810003,1.718300075,9.919107445,9.06538634,20.46333961,,0.72357389,16.98039354,32.3236161,-100.9712182,135.5463366,2.366846376
-7.032510661,-4.219125437,2.082000091,7.354173129,6.666271072,16.19681028,1.68673899,1.036439606,24.21557231,39.64037104,-108.4969336,151.6262547,2.813385224
-5.251253318,-3.510813053,1.117700049,17.58937481,19.6744502,,,,,16.84108654,-94.20918119,108.0827777,1.740440265
-7.441225683,-4.041162971,2.504100109,5.780800001,5.6049,2.186300005,1.916317714,1.175900328,25.72222142,44.17537858,-107.237523,155.5086529,3.400062712
-7.231970123,-4.261303086,2.2773001,14.02145123,14.33309363,20.70633481,,1.188071437,27.29413146,43.50143392,-108.0463821,153.9392529,2.970667037
-7.379183722,-4.074632976,2.533100111,5.564613167,5.484508461,12.17154345,2.1535478,1.377203088,31.34721209,48.63006497,-107.9666885,157.9728807,3.304550746
-7.516329109,-3.958984585,2.713600119,3.98036651,3.99044481,12.02082784,2.307798559,1.639991337,36.8768214,53.36085532,-103.6513091,161.758015,3.557344524
-7.082307498,-3.874629288,2.469300108,7.026147259,7.159064349,17.03485318,2.062090405,1.45404388,32.63235053,47.88270175,-101.7330141,152.5461829,3.20767821
-7.632521728,-3.974767189,2.705900118,6.933503942,7.209745398,14.05979992,,1.64811848,36.65217318,51.92636975,-104.0234219,163.3487503,3.657754539
-7.150608078,-3.475166137,2.693500118,9.343545548,9.710167019,13.11335662,2.284888268,1.669406927,36.51976878,51.81781069,-92.63225107,152.7344356,3.675441941
-6.812370547,-3.471356543,2.529500111,6.020472148,7.185735761,14.7427549,2.088558653,1.485990401,33.44183714,48.17637597,-93.13174824,142.3334739,3.341014004
-7.180268489,-4.032183214,2.204000096,8.387508472,8.275299566,16.0243233,,1.542939751,35.65945394,39.99867868,-105.8337854,152.2556462,3.148085275
-6.815363799,-3.621019168,2.2866001,5.929105323,4.5925864,,,,,42.36501512,-96.96457321,,3.194344631
-6.836860794,-3.723606094,2.340700102,11.56283985,8.960076603,19.18616132,1.750870801,1.275143791,28.99405334,40.49252826,-98.71971588,145.2269179,3.1132547
-7.745993209,-3.968236456,2.758500121,4.453584472,5.06239833,,2.416676486,,,55.93113219,-103.7178251,166.6789406,3.777756753
-7.787354516,-4.010958333,2.141100094,4.821406585,5.104234844,5.005843477,,1.385864745,30.61490909,35.01876725,-105.8595133,164.7010322,3.776396183
-5.931537974,-3.98755654,1.272600056,13.55007029,14.84477088,28.575688,0.797218565,0.391481778,9.253875223,18.90057108,-105.5313261,121.0232683,1.943981434
-5.889632439,-2.94699313,2.243200098,13.30661266,11.5593667,16.6178451,1.786150336,1.053734646,22.26652936,40.60987244,-83.23844134,126.022005,2.942639309
-6.912508448,-3.664557386,2.451700107,3.324242763,2.941021955,2.206716423,2.085987244,1.195887908,27.70389484,49.03543579,-95.29665429,149.8761321,3.247951062
-7.543812609,-4.291235611,2.383500104,4.172749417,3.407284589,3.36597766,,1.107661518,25.03384405,43.30753364,-111.5949455,159.3596756,3.252576998
-8.333487038,-4.427564656,2.863000125,11.32170913,10.75565841,6.068659703,,1.805618337,41.25746173,56.54295346,-114.8592474,176.9857759,3.905922382
-7.202581825,-4.13123266,2.212500097,4.730310523,5.790187968,9.318797994,,1.119024721,23.98276647,39.82925125,-109.0252962,150.5048961,3.071349165
-7.542179926,-4.217492754,2.432600106,7.295983866,5.742809969,5.06755483,1.889480847,1.113503803,25.60550474,43.88860697,-109.9496169,159.5403982,3.324687172
-7.819191838,-3.665917955,2.681700117,3.336093749,3.371036664,4.418883473,2.415661051,1.677576112,38.31130698,55.93677977,-97.4590503,166.3156129,4.153273883
-6.991965696,-3.903745471,2.358600103,4.058863483,4.599900071,13.10107248,1.954570313,1.238083788,28.79262296,45.9543666,-102.7916218,148.9367511,3.088220225
-6.126099386,-3.723061866,1.780600078,12.77809785,11.91913589,24.37112799,,0.777963192,18.28498475,33.36402602,-97.04928692,129.3164272,2.40303752
-6.025417256,-3.865105302,1.668500073,12.33278263,12.28189552,24.60994665,,0.576938804,13.11619312,31.34281953,,128.7422565,2.160311954
-6.358484624,-3.817485376,1.800200079,13.04346863,13.24774768,19.47949626,,0.824642421,18.47763001,32.38071942,-101.8616534,134.7632053,2.540999248
-6.892099908,-4.099395338,2.010900088,2.81057292,,19.36771365,,1.349094271,30.33378506,,-107.127709,146.8665989,2.79270457
-7.392789415,-4.008509308,2.429600106,4.77951088,4.359344576,14.68002982,,1.587606153,35.62807849,45.52891549,-105.4089618,158.6198425,3.384280107
-6.394403654,-3.828914159,1.780700078,7.812956923,9.365645435,21.44904153,1.42564906,1.084342177,25.02505892,33.16949823,-101.1883363,136.3413905,2.565489495
